Uniprot: Q80ZN4, Affymetrix: 1431619_a_at, GeneID: DTNBP1
Uniprot: Q8BK29, Affymetrix: 1428182_at, GeneID: PRPSAP1
Uniprot: B1AT82, Affymetrix: 1428182_at, GeneID: PRPSAP1
Uniprot: Q9D0M1, Affymetrix: 1428182_at, GeneID: PRPSAP1
Uniprot: Q3UYN1, Affymetrix: 1430477_s_at, GeneID: PROSC
Uniprot: Q9Z2Y8, Affymetrix: 1430477_s_at, GeneID: PROSC
Uniprot: Q80ZV3, Affymetrix: 1430477_s_at, GeneID: PROSC
Uniprot: Q6P8V7, Affymetrix: 1430477_s_at, GeneID: PROSC
Uniprot: Q544R1, Affymetrix: 1430477_s_at, GeneID: PROSC
Uniprot: Q9D9Z8, Affymetrix: 1430477_s_at, GeneID: PROSC
Uniprot: Q62042, Affymetrix: 1435881_at, GeneID: PCBP2
Uniprot: B2M1R7, Affymetrix: 1435881_at, GeneID: PCBP2
Uniprot: Q3TF69, Affymetrix: 1435881_at, GeneID: PCBP2
Uniprot: Q3TT81, Affymetrix: 1435881_at, GeneID: PCBP2
Uniprot: Q61383, Affymetrix: 1435881_at, GeneID: PCBP2
Uniprot: Q3V486, Affymetrix: 1435881_at, GeneID: PCBP2
Uniprot: Q61990, Affymetrix: 1435881_at, GeneID: PCBP2
Uniprot: Q9CTB0, Affymetrix: 1424640_at, GeneID: ARL8A
Uniprot: Q99KS1, Affymetrix: 1424640_at, GeneID: ARL8A
Uniprot: Q8VEH3, Affymetrix: 1424640_at, GeneID: ARL8A
Uniprot: Q69ZS2, Affymetrix: 1457958_at, GeneID: ANKRD26
Uniprot: Q811D2, Affymetrix: 1457958_at, GeneID: ANKRD26
Uniprot: Q9CS61, Affymetrix: 1457958_at, GeneID: ANKRD26
Uniprot: Q8BUI6, Affymetrix: 1457958_at, GeneID: ANKRD26
Uniprot: Q3UNF2, Affymetrix: 1460288_a_at, GeneID: PPP4C
Uniprot: P97470, Affymetrix: 1460288_a_at, GeneID: PPP4C
Uniprot: P33172, Affymetrix: 1460288_a_at, GeneID: PPP4C
Uniprot: B2RRN5, Affymetrix: 1449048_s_at, GeneID: RAB4A
Uniprot: Q3TSQ6, Affymetrix: 1449048_s_at, GeneID: RAB4A
Uniprot: Q3ULK1, Affymetrix: 1449048_s_at, GeneID: RAB4A
Uniprot: P56371, Affymetrix: 1449048_s_at, GeneID: RAB4A
Uniprot: P50708, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50709, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q5G866, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q5G865, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50704, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q5G864, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50705, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50706, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50707, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q499K7, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LV0, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LV1, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LU8, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LU7, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LU6, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LU5, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LU4, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q499K8, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q70LU3, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P28309, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50715, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P11477, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q68VH1, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q61448, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q62537, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q64109, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P82293, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P82294, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q059S0, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50710, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q64016, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P28310, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q60616, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50713, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50712, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: P50711, Affymetrix: 1422802_at, GeneID: DEFA15
Uniprot: Q05BS9, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: P70347, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: Q61178, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: Q8C2D3, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: Q3UGW0, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: Q3TNB4, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: A2AR78, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: Q8R383, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: A2AR76, Affymetrix: 1421640_a_at, GeneID: TANK
Uniprot: A0AUN3, Affymetrix: 1448864_at, GeneID: SNRK
Uniprot: Q8VDU5, Affymetrix: 1448864_at, GeneID: SNRK
Uniprot: B9EK90, Affymetrix: 1448864_at, GeneID: SNRK
Uniprot: Q91WX6, Affymetrix: 1448864_at, GeneID: SNRK
Uniprot: Q61531, Affymetrix: 1427060_at, GeneID: MAPK3
Uniprot: Q91YW5, Affymetrix: 1427060_at, GeneID: MAPK3
Uniprot: Q3U2H3, Affymetrix: 1427060_at, GeneID: MAPK3
Uniprot: Q63844, Affymetrix: 1427060_at, GeneID: MAPK3
Uniprot: Q8K0X5, Affymetrix: 1427060_at, GeneID: MAPK3
Uniprot: A2AB79, Affymetrix: 1440932_at, GeneID: HIST3H2A
Uniprot: Q8BFU2, Affymetrix: 1440932_at, GeneID: HIST3H2A
Uniprot: A2AB81, Affymetrix: 1440932_at, GeneID: HIST3H2A
Uniprot: Q9QXG4, Affymetrix: 1446542_at, GeneID: ACSS2
Uniprot: Q8C113, Affymetrix: 1446542_at, GeneID: ACSS2
Uniprot: Q8BY91, Affymetrix: 1446542_at, GeneID: ACSS2
Uniprot: Q8C1A8, Affymetrix: 1446542_at, GeneID: ACSS2
Uniprot: Q8C141, Affymetrix: 1446542_at, GeneID: ACSS2
Uniprot: Q8BK97, Affymetrix: 1446542_at, GeneID: ACSS2
Uniprot: Q8N9U3, Affymetrix: 1446542_at, GeneID: ACSS2
Uniprot: Q3UX54, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q9D169, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q9CV94, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q499E1, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q9CSK7, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q8R0T4, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q3UFI5, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q9D6B2, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q8BFU9, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q5DTN2, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q9CZZ5, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: Q924W5, Affymetrix: 1460069_at, GeneID: SMC6
Uniprot: P62838, Affymetrix: 1439655_at, GeneID: UBE2D2
Uniprot: Q3UT95, Affymetrix: 1439655_at, GeneID: UBE2D2
Uniprot: P51669, Affymetrix: 1439655_at, GeneID: UBE2D2
Uniprot: Q6ZPG8, Affymetrix: 1423454_a_at, GeneID: SEMA6C
Uniprot: Q8R4U3, Affymetrix: 1423454_a_at, GeneID: SEMA6C
Uniprot: Q3TU06, Affymetrix: 1423454_a_at, GeneID: SEMA6C
Uniprot: Q91Y36, Affymetrix: 1423454_a_at, GeneID: SEMA6C
Uniprot: Q9WTM3, Affymetrix: 1423454_a_at, GeneID: SEMA6C
Uniprot: A2ABX5, Affymetrix: 1431281_at, GeneID: DYSFIP1
Uniprot: Q9D119, Affymetrix: 1431281_at, GeneID: DYSFIP1
Uniprot: Q9WUK8, Affymetrix: 1446679_at, GeneID: GRM5
Uniprot: Q80T47, Affymetrix: 1446679_at, GeneID: GRM5
Uniprot: Q3UVX5, Affymetrix: 1446679_at, GeneID: GRM5
Uniprot: Q4VA56, Affymetrix: 1446679_at, GeneID: GRM5
Uniprot: Q8BJY3, Affymetrix: 1446679_at, GeneID: GRM5
Uniprot: B7ZMP7, Affymetrix: 1446679_at, GeneID: GRM5
Uniprot: B2BH30, Affymetrix: 1446679_at, GeneID: GRM5
Uniprot: Q9JIH0, Affymetrix: 1439433_a_at, GeneID: SLC35A2
Uniprot: Q3U1S3, Affymetrix: 1439433_a_at, GeneID: SLC35A2
Uniprot: A2AER4, Affymetrix: 1439433_a_at, GeneID: SLC35A2
Uniprot: A2AER3, Affymetrix: 1439433_a_at, GeneID: SLC35A2
Uniprot: Q3UIP1, Affymetrix: 1439433_a_at, GeneID: SLC35A2
Uniprot: Q9R0M8, Affymetrix: 1439433_a_at, GeneID: SLC35A2
Uniprot: Q3U1T6, Affymetrix: 1439433_a_at, GeneID: SLC35A2
Uniprot: Q7TMH1, Affymetrix: 1429065_at, GeneID: IKBIP
Uniprot: Q9DBZ1, Affymetrix: 1429065_at, GeneID: IKBIP
Uniprot: Q9DA09, Affymetrix: 1429065_at, GeneID: IKBIP
Uniprot: Q8K1Z4, Affymetrix: 1429065_at, GeneID: IKBIP
Uniprot: A2ACD2, Affymetrix: 1455714_at, GeneID: VSTM2L
Uniprot: Q6PDS0, Affymetrix: 1455714_at, GeneID: VSTM2L
Uniprot: Q80YV5, Affymetrix: 1422448_at, GeneID: TFF2
Uniprot: O08913, Affymetrix: 1422448_at, GeneID: TFF2
Uniprot: Q9QX97, Affymetrix: 1422448_at, GeneID: TFF2
Uniprot: Q03404, Affymetrix: 1422448_at, GeneID: TFF2
Uniprot: Q6ZPG8, Affymetrix: 1437652_at, GeneID: SEMA6C
Uniprot: Q8R4U3, Affymetrix: 1437652_at, GeneID: SEMA6C
Uniprot: Q3TU06, Affymetrix: 1437652_at, GeneID: SEMA6C
Uniprot: Q91Y36, Affymetrix: 1437652_at, GeneID: SEMA6C
Uniprot: Q9WTM3, Affymetrix: 1437652_at, GeneID: SEMA6C
Uniprot: Q8K4G4, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q9EPW6, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q8K4G3, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q8K4G5, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q8BIR9, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q3UP03, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q3TAG5, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q3U4R9, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q8K278, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q80U86, Affymetrix: 1460120_at, GeneID: ABLIM1
Uniprot: Q3UXL8, Affymetrix: 1445415_at, GeneID: INHBA
Uniprot: Q04998, Affymetrix: 1445415_at, GeneID: INHBA
Uniprot: Q3UY39, Affymetrix: 1445415_at, GeneID: INHBA
Uniprot: Q4FJM4, Affymetrix: 1445415_at, GeneID: INHBA
Uniprot: Q9JJQ1, Affymetrix: 1445415_at, GeneID: INHBA
Uniprot: Q8CDH5, Affymetrix: 1419936_at, GeneID: CSNK2A2
Uniprot: Q8BPF9, Affymetrix: 1419936_at, GeneID: CSNK2A2
Uniprot: Q8CEL6, Affymetrix: 1419936_at, GeneID: CSNK2A2
Uniprot: O54833, Affymetrix: 1419936_at, GeneID: CSNK2A2
Uniprot: Q545V8, Affymetrix: 1419936_at, GeneID: CSNK2A2
Uniprot: Q69ZP1, Affymetrix: 1424466_at, GeneID: IPO9
Uniprot: Q91YE6, Affymetrix: 1424466_at, GeneID: IPO9
Uniprot: Q4G0B8, Affymetrix: 1424466_at, GeneID: IPO9
Uniprot: Q924M4, Affymetrix: 1424466_at, GeneID: IPO9
Uniprot: Q924M3, Affymetrix: 1424466_at, GeneID: IPO9
Uniprot: Q8BQB6, Affymetrix: 1456939_at, GeneID: FAM154B
Uniprot: Q8CAI4, Affymetrix: 1456939_at, GeneID: FAM154B
Uniprot: Q8BK88, Affymetrix: 1433704_s_at, GeneID: SEC62
Uniprot: Q05DA2, Affymetrix: 1433704_s_at, GeneID: SEC62
Uniprot: Q8BU14, Affymetrix: 1433704_s_at, GeneID: SEC62
Uniprot: Q8CIK3, Affymetrix: 1433704_s_at, GeneID: SEC62
Uniprot: Q6NX81, Affymetrix: 1433704_s_at, GeneID: SEC62
Uniprot: Q9CRY0, Affymetrix: 1433704_s_at, GeneID: SEC62
Uniprot: Q8BZ78, Affymetrix: 1441054_at, GeneID: APOL8
Uniprot: A2VDH7, Affymetrix: 1441054_at, GeneID: APOL8
Uniprot: P08905, Affymetrix: 1450822_at, GeneID: LYZ2
Uniprot: Q3U690, Affymetrix: 1450822_at, GeneID: LYZ2
Uniprot: Q3TXG2, Affymetrix: 1450822_at, GeneID: LYZ2
Uniprot: Q8VE78, Affymetrix: 1450822_at, GeneID: LYZ2
Uniprot: Q3U5Q2, Affymetrix: 1450822_at, GeneID: LYZ2
Uniprot: Q80VY1, Affymetrix: 1447230_at, GeneID: WDR92
Uniprot: Q8BKZ6, Affymetrix: 1447230_at, GeneID: WDR92
Uniprot: Q8BGF3, Affymetrix: 1447230_at, GeneID: WDR92
Uniprot: Q3UX54, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q9D169, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q9CV94, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q499E1, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q9CSK7, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q8R0T4, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q3UFI5, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q9D6B2, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q8BFU9, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q5DTN2, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q9CZZ5, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: Q924W5, Affymetrix: 1448829_at, GeneID: SMC6
Uniprot: A2AB79, Affymetrix: 1435865_at, GeneID: HIST3H2A
Uniprot: Q8BFU2, Affymetrix: 1435865_at, GeneID: HIST3H2A
Uniprot: A2AB81, Affymetrix: 1435865_at, GeneID: HIST3H2A
Uniprot: P02831, Affymetrix: 1431392_at, GeneID: HOXA3
Uniprot: Q61197, Affymetrix: 1431392_at, GeneID: HOXA3
Uniprot: Q4V9Z8, Affymetrix: 1431392_at, GeneID: HOXA3
Uniprot: Q3TCM5, Affymetrix: 1429462_at, GeneID: SLC25A32
Uniprot: Q8K0B7, Affymetrix: 1429462_at, GeneID: SLC25A32
Uniprot: Q3UM21, Affymetrix: 1429462_at, GeneID: SLC25A32
Uniprot: Q8BMG8, Affymetrix: 1429462_at, GeneID: SLC25A32
Uniprot: Q3T9D8, Affymetrix: 1429462_at, GeneID: SLC25A32
Uniprot: Q6PEN9, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q4FCS0, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q8C994, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q4FCR9, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: A2AUU0, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q99KI7, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q8CA70, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: A2AUU3, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q2XV36, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q2XV35, Affymetrix: 1442636_at, GeneID: METTL8
Uniprot: Q8QZZ7, Affymetrix: 1425410_at, GeneID: TPRKB
Uniprot: Q8R2M6, Affymetrix: 1425410_at, GeneID: TPRKB
Uniprot: Q8CHL1, Affymetrix: 1425410_at, GeneID: TPRKB
Uniprot: Q8BVJ3, Affymetrix: 1451579_at, GeneID: BC024139
Uniprot: Q8BLD2, Affymetrix: 1451579_at, GeneID: BC024139
Uniprot: Q8BV00, Affymetrix: 1451579_at, GeneID: BC024139
Uniprot: Q6P556, Affymetrix: 1451579_at, GeneID: BC024139
Uniprot: Q8VDQ4, Affymetrix: 1419000_at, GeneID: CPXM2
Uniprot: Q9D2L5, Affymetrix: 1419000_at, GeneID: CPXM2
Uniprot: O54860, Affymetrix: 1419000_at, GeneID: CPXM2
Uniprot: P62838, Affymetrix: 1416477_at, GeneID: UBE2D2
Uniprot: Q3UT95, Affymetrix: 1416477_at, GeneID: UBE2D2
Uniprot: P51669, Affymetrix: 1416477_at, GeneID: UBE2D2
Uniprot: Q8BI34, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q3U2I3, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q8VDK9, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q80T93, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q3TWF5, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q6P543, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q8VE55, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q811J6, Affymetrix: 1426701_at, GeneID: FAM160A2
Uniprot: Q8BXL2, Affymetrix: 1439960_at, GeneID: RPUSD2
Uniprot: Q8BY63, Affymetrix: 1439960_at, GeneID: RPUSD2
Uniprot: Q149F1, Affymetrix: 1439960_at, GeneID: RPUSD2
Uniprot: Q9CTI2, Affymetrix: 1453801_at, GeneID: THEM5
Uniprot: Q9CQJ0, Affymetrix: 1453801_at, GeneID: THEM5
Uniprot: P08905, Affymetrix: 1423547_at, GeneID: LYZ2
Uniprot: Q3U690, Affymetrix: 1423547_at, GeneID: LYZ2
Uniprot: Q3TXG2, Affymetrix: 1423547_at, GeneID: LYZ2
Uniprot: Q8VE78, Affymetrix: 1423547_at, GeneID: LYZ2
Uniprot: Q3U5Q2, Affymetrix: 1423547_at, GeneID: LYZ2
Uniprot: Q8C6Y3, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: O08535, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: O08536, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: O08534, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: O08533, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: O08532, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: Q3TQD0, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: Q14BH8, Affymetrix: 1433643_at, GeneID: CACNA2D1
Uniprot: Q14BP9, Affymetrix: 1450766_at, GeneID: PDE6H
Uniprot: Q9EP63, Affymetrix: 1450766_at, GeneID: PDE6H
Uniprot: Q8R4Y2, Affymetrix: 1450766_at, GeneID: PDE6H
Uniprot: Q9ESC9, Affymetrix: 1450766_at, GeneID: PDE6H
Uniprot: Q9D1Y6, Affymetrix: 1450766_at, GeneID: PDE6H
Uniprot: P61249, Affymetrix: 1450766_at, GeneID: PDE6H
Uniprot: Q03265, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q3TPR0, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q3TPV3, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q543Y6, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q3UIR7, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q3TFN0, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q3TZU3, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q3THN8, Affymetrix: 1423111_at, GeneID: ATP5A1
Uniprot: Q3UVM4, Affymetrix: 1434429_at, GeneID: SYT16
Uniprot: Q7TN83, Affymetrix: 1434429_at, GeneID: SYT16
Uniprot: Q8BJ41, Affymetrix: 1434429_at, GeneID: SYT16
Uniprot: Q6PGM6, Affymetrix: 1434429_at, GeneID: SYT16
Uniprot: Q3UXL9, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q5XKQ9, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q6P6A2, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q497T2, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q8CAS3, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q9WUZ4, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q62447, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q05C55, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q0P542, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q3U6Q7, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q61840, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q05BN1, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q5PPR1, Affymetrix: 1454144_a_at, GeneID: CCNC
Uniprot: Q9EPB8, Affymetrix: 1422366_at, GeneID: VMN1R54
Uniprot: Q69ZG4, Affymetrix: 1425834_a_at, GeneID: GPAM
Uniprot: Q8VCT2, Affymetrix: 1425834_a_at, GeneID: GPAM
Uniprot: Q61586, Affymetrix: 1425834_a_at, GeneID: GPAM
Uniprot: Q8BJS3, Affymetrix: 1427040_at, GeneID: MDFIC
Uniprot: Q8BX65, Affymetrix: 1427040_at, GeneID: MDFIC
Uniprot: Q6NXM1, Affymetrix: 1427040_at, GeneID: MDFIC
Uniprot: Q8BM01, Affymetrix: 1427040_at, GeneID: MDFIC
Uniprot: Q3T9H3, Affymetrix: 1427040_at, GeneID: MDFIC
Uniprot: Q9D5N6, Affymetrix: 1431368_at, GeneID: 4930404N11RIK
Uniprot: B9EI87, Affymetrix: 1431368_at, GeneID: 4930404N11RIK
Uniprot: A6H6Q4, Affymetrix: 1431368_at, GeneID: 4930404N11RIK
Uniprot: Q02614, Affymetrix: 1418977_at, GeneID: SAP30BP
Uniprot: Q8VDJ5, Affymetrix: 1418977_at, GeneID: SAP30BP
Uniprot: Q8BGZ3, Affymetrix: 1438669_at, GeneID: DCAF12
Uniprot: Q69Z77, Affymetrix: 1438669_at, GeneID: DCAF12
Uniprot: Q8BN60, Affymetrix: 1438669_at, GeneID: DCAF12
Uniprot: Q9DB95, Affymetrix: 1438669_at, GeneID: DCAF12
Uniprot: Q8C1Y4, Affymetrix: 1438669_at, GeneID: DCAF12
Uniprot: Q3UF82, Affymetrix: 1442876_at, GeneID: MAPK1
Uniprot: Q3V1U6, Affymetrix: 1442876_at, GeneID: MAPK1
Uniprot: O35558, Affymetrix: 1442876_at, GeneID: MAPK1
Uniprot: Q922X7, Affymetrix: 1442876_at, GeneID: MAPK1
Uniprot: P27703, Affymetrix: 1442876_at, GeneID: MAPK1
Uniprot: P63085, Affymetrix: 1442876_at, GeneID: MAPK1
Uniprot: Q9DBD7, Affymetrix: 1449001_at, GeneID: IVD
Uniprot: A3KGG9, Affymetrix: 1449001_at, GeneID: IVD
Uniprot: Q9CYI3, Affymetrix: 1449001_at, GeneID: IVD
Uniprot: Q9JHI5, Affymetrix: 1449001_at, GeneID: IVD
Uniprot: Q9D6L8, Affymetrix: 1429627_at, GeneID: PPIL3
Uniprot: Q812D2, Affymetrix: 1429627_at, GeneID: PPIL3
Uniprot: Q9CY23, Affymetrix: 1429627_at, GeneID: PPIL3
Uniprot: Q6ZQL1, Affymetrix: 1438434_at, GeneID: ARHGAP11A
Uniprot: Q80Y19, Affymetrix: 1438434_at, GeneID: ARHGAP11A
Uniprot: A2AL17, Affymetrix: 1438434_at, GeneID: ARHGAP11A
Uniprot: A2AL18, Affymetrix: 1438434_at, GeneID: ARHGAP11A
Uniprot: Q8CCJ8, Affymetrix: 1438434_at, GeneID: ARHGAP11A
Uniprot: A2AL19, Affymetrix: 1438434_at, GeneID: ARHGAP11A
Uniprot: Q91VE5, Affymetrix: 1422729_at, GeneID: PCDHB10
Uniprot: Q14DQ9, Affymetrix: 1422729_at, GeneID: PCDHB10
Uniprot: A4QMV0, Affymetrix: 1422729_at, GeneID: PCDHB10
Uniprot: Q8C6Y3, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: O08535, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: O08536, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: O08534, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: O08533, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: O08532, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: Q3TQD0, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: Q14BH8, Affymetrix: 1440397_at, GeneID: CACNA2D1
Uniprot: Q9CQE3, Affymetrix: 1453728_a_at, GeneID: MRPS17
Uniprot: Q8BI59, Affymetrix: 1439864_at, GeneID: CCDC40
Uniprot: A2AFL0, Affymetrix: 1439864_at, GeneID: CCDC40
Uniprot: Q8BI79, Affymetrix: 1439864_at, GeneID: CCDC40
Uniprot: Q5U4C0, Affymetrix: 1439864_at, GeneID: CCDC40
Uniprot: Q8BI54, Affymetrix: 1439864_at, GeneID: CCDC40
Uniprot: A2AUM2, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: A2AUM3, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q9ESB8, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: A2AUM0, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: A2AUM1, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q9ESB6, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q9ESB7, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: A2AUM4, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q6GQT4, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q9CT30, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q8C5S0, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q8CIF5, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q6ZPT5, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q9CUV9, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: Q9QZ05, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: A2AUL9, Affymetrix: 1443235_at, GeneID: EIF2AK4
Uniprot: A2AB79, Affymetrix: 1455712_at, GeneID: HIST3H2A
